GEOID,STATEFP,COUNTYFP,metro_code,Hub_distance,NAME_2,NAMELSAD_2,Metro_Area
36047078000,36,047,35620.0,6528.919139634389,Kings,Kings County,New York
36047078200,36,047,35620.0,6892.256179780465,Kings,Kings County,New York
36047078400,36,047,35620.0,6490.766480424435,Kings,Kings County,New York
36047078601,36,047,,6346.093310452064,Kings,Kings County,New York
36047078602,36,047,,6495.461299532812,Kings,Kings County,New York
36047078801,36,047,,6438.621627699493,Kings,Kings County,New York
36047078802,36,047,,6670.086805584015,Kings,Kings County,New York
36047079001,36,047,,6467.131443851048,Kings,Kings County,New York
36047079002,36,047,,6551.962275977772,Kings,Kings County,New York
36047079201,36,047,,6687.662824670598,Kings,Kings County,New York
36047079202,36,047,,6868.585095393167,Kings,Kings County,New York
36047079400,36,047,35620.0,7084.24625636847,Kings,Kings County,New York
36047079601,36,047,35620.0,7635.137369140671,Kings,Kings County,New York
36047079602,36,047,35620.0,7322.679135227873,Kings,Kings County,New York
36047079801,36,047,35620.0,7928.027856814432,Kings,Kings County,New York
36047079802,36,047,35620.0,7616.926854395753,Kings,Kings County,New York
36047080000,36,047,35620.0,8226.00815973271,Kings,Kings County,New York
36047080200,36,047,35620.0,7969.73604055848,Kings,Kings County,New York
36047080400,36,047,35620.0,8314.515213226903,Kings,Kings County,New York
36047080600,36,047,35620.0,8817.44112383459,Kings,Kings County,New York
36047080800,36,047,35620.0,8678.985728846954,Kings,Kings County,New York
36047081000,36,047,35620.0,8561.865081666529,Kings,Kings County,New York
36047081400,36,047,35620.0,8329.865165264902,Kings,Kings County,New York
36047081600,36,047,35620.0,8101.424979113494,Kings,Kings County,New York
36047081800,36,047,35620.0,7865.228232037846,Kings,Kings County,New York
36047082000,36,047,35620.0,7713.106063686481,Kings,Kings County,New York
36047082200,36,047,35620.0,7533.81311986428,Kings,Kings County,New York
36047082400,36,047,35620.0,7423.006625603739,Kings,Kings County,New York
36047082600,36,047,35620.0,7127.657212015602,Kings,Kings County,New York
36047082800,36,047,35620.0,6760.601944217307,Kings,Kings County,New York
36047083000,36,047,35620.0,6998.23102295825,Kings,Kings County,New York
36047083200,36,047,35620.0,7285.9704169951165,Kings,Kings County,New York
36047083400,36,047,35620.0,7314.049782389637,Kings,Kings County,New York
36047083600,36,047,35620.0,6840.728981447973,Kings,Kings County,New York
36047083800,36,047,35620.0,7357.198034264482,Kings,Kings County,New York
36047084000,36,047,35620.0,7400.261180748541,Kings,Kings County,New York
36047084600,36,047,35620.0,7463.099913173979,Kings,Kings County,New York
36047084800,36,047,35620.0,7916.445023937674,Kings,Kings County,New York
36047085000,36,047,35620.0,7810.02064650274,Kings,Kings County,New York
36047085200,36,047,35620.0,7908.853052874032,Kings,Kings County,New York
36047085400,36,047,35620.0,7470.745573474943,Kings,Kings County,New York
36047085600,36,047,35620.0,7656.030307266485,Kings,Kings County,New York
36047085800,36,047,35620.0,8116.514436435904,Kings,Kings County,New York
36047086000,36,047,35620.0,8277.754883794805,Kings,Kings County,New York
36047086200,36,047,35620.0,8332.030138215701,Kings,Kings County,New York
36047086400,36,047,35620.0,8829.261192781383,Kings,Kings County,New York
36047086600,36,047,35620.0,9024.836243029162,Kings,Kings County,New York
36047086800,36,047,35620.0,8774.203570881022,Kings,Kings County,New York
36047087000,36,047,35620.0,8766.095660016745,Kings,Kings County,New York
36047087200,36,047,35620.0,8537.253469101544,Kings,Kings County,New York
36047087401,36,047,35620.0,9005.611951928378,Kings,Kings County,New York
36047087600,36,047,35620.0,9169.01267391964,Kings,Kings County,New York
36047087800,36,047,35620.0,9281.15544679312,Kings,Kings County,New York
36047088001,36,047,,9433.949901642596,Kings,Kings County,New York
36047088002,36,047,,9557.837845690878,Kings,Kings County,New York
36047088200,36,047,35620.0,9486.661199924842,Kings,Kings County,New York
36047088400,36,047,35620.0,9691.276819611874,Kings,Kings County,New York
36047088600,36,047,35620.0,9214.03335581303,Kings,Kings County,New York
36047088800,36,047,35620.0,8863.581448119903,Kings,Kings County,New York
36047089000,36,047,35620.0,9238.290910067324,Kings,Kings County,New York
36047089200,36,047,35620.0,9835.21995744725,Kings,Kings County,New York
36047089400,36,047,35620.0,9713.948415915229,Kings,Kings County,New York
36047089600,36,047,35620.0,9404.983586055738,Kings,Kings County,New York
36047089800,36,047,35620.0,9899.384463192644,Kings,Kings County,New York
36047090000,36,047,35620.0,10186.48728724851,Kings,Kings County,New York
36047090200,36,047,35620.0,10397.217641350857,Kings,Kings County,New York
36047090600,36,047,35620.0,10784.193073467986,Kings,Kings County,New York
36047090800,36,047,35620.0,10995.65750591873,Kings,Kings County,New York
36047091000,36,047,35620.0,10429.901294743822,Kings,Kings County,New York
36047091200,36,047,35620.0,10269.163104565496,Kings,Kings County,New York
36047091600,36,047,35620.0,9590.316576675952,Kings,Kings County,New York
36047091800,36,047,35620.0,9965.024520049272,Kings,Kings County,New York
36047092000,36,047,35620.0,9676.552294613797,Kings,Kings County,New York
36047092200,36,047,35620.0,9239.927447201408,Kings,Kings County,New York
36047092400,36,047,35620.0,10389.127663440191,Kings,Kings County,New York
36047092800,36,047,35620.0,8821.547478370894,Kings,Kings County,New York
36047093000,36,047,35620.0,8473.857312800757,Kings,Kings County,New York
36047093200,36,047,35620.0,6923.535835633946,Kings,Kings County,New York
36047093400,36,047,35620.0,8301.755652663831,Kings,Kings County,New York
36047093600,36,047,35620.0,8249.042627582434,Kings,Kings County,New York
36047093800,36,047,35620.0,8392.892791989036,Kings,Kings County,New York
36047094401,36,047,35620.0,7128.9861358761755,Kings,Kings County,New York
36047094402,36,047,35620.0,6765.734651386325,Kings,Kings County,New York
36047094600,36,047,35620.0,7767.889348111988,Kings,Kings County,New York
36047095000,36,047,35620.0,6962.807286422625,Kings,Kings County,New York
36047095400,36,047,35620.0,7309.320896879344,Kings,Kings County,New York
36047095600,36,047,35620.0,7041.675269911385,Kings,Kings County,New York
36047095800,36,047,35620.0,7576.666903960862,Kings,Kings County,New York
36047096000,36,047,35620.0,8054.074333793636,Kings,Kings County,New York
36047096200,36,047,35620.0,8052.266919771354,Kings,Kings County,New York
36047096400,36,047,35620.0,7811.671011277963,Kings,Kings County,New York
36047096600,36,047,35620.0,7798.516720495732,Kings,Kings County,New York
36047096800,36,047,35620.0,8138.256378377002,Kings,Kings County,New York
36047097000,36,047,35620.0,8368.442634635841,Kings,Kings County,New York
36047097400,36,047,35620.0,8558.704969174494,Kings,Kings County,New York
36047098200,36,047,35620.0,9146.851790450417,Kings,Kings County,New York
36047098400,36,047,35620.0,8793.446239229303,Kings,Kings County,New York
36047098600,36,047,35620.0,8536.10015101494,Kings,Kings County,New York
36047098800,36,047,35620.0,8234.305768220149,Kings,Kings County,New York
36047099000,36,047,35620.0,7823.963974460105,Kings,Kings County,New York
36047099200,36,047,35620.0,7529.491575147318,Kings,Kings County,New York
36047099400,36,047,35620.0,7257.00293054192,Kings,Kings County,New York
36047099600,36,047,35620.0,6910.656719443183,Kings,Kings County,New York
36047099800,36,047,35620.0,6515.516205511445,Kings,Kings County,New York
36047100400,36,047,35620.0,6758.992474834041,Kings,Kings County,New York
36047100600,36,047,35620.0,7026.316581102265,Kings,Kings County,New York
36047100800,36,047,35620.0,7320.330577576835,Kings,Kings County,New York
36047101000,36,047,35620.0,7628.537929571649,Kings,Kings County,New York
36047101200,36,047,35620.0,8043.052542979304,Kings,Kings County,New York
36047101400,36,047,35620.0,8351.861818831336,Kings,Kings County,New York
36047101600,36,047,35620.0,8573.886358723877,Kings,Kings County,New York
36047101800,36,047,35620.0,8450.732180328356,Kings,Kings County,New York
36047102000,36,047,35620.0,8038.179447700205,Kings,Kings County,New York
36047102200,36,047,35620.0,7875.575281989247,Kings,Kings County,New York
36047102400,36,047,35620.0,7399.141838036573,Kings,Kings County,New York
36047102600,36,047,35620.0,6860.3917279847465,Kings,Kings County,New York
36047102801,36,047,,7391.309560729404,Kings,Kings County,New York
36047102802,36,047,,6815.420914367694,Kings,Kings County,New York
36047103401,36,047,,7524.735376339928,Kings,Kings County,New York
36047103402,36,047,,7458.69696775407,Kings,Kings County,New York
36047105801,36,047,35620.0,8876.996915881355,Kings,Kings County,New York
36047105804,36,047,35620.0,8676.627869000562,Kings,Kings County,New York
36047107001,36,047,,9048.930129683313,Kings,Kings County,New York
36047107002,36,047,,7946.367385025272,Kings,Kings County,New York
36047107003,36,047,,8899.605176421077,Kings,Kings County,New York
36047107800,36,047,35620.0,9691.977274161423,Kings,Kings County,New York
36047109800,36,047,35620.0,9091.499639176356,Kings,Kings County,New York
36047110400,36,047,35620.0,9988.579273134656,Kings,Kings County,New York
36047110600,36,047,35620.0,9821.870625845402,Kings,Kings County,New York
36047111000,36,047,35620.0,10046.398557347284,Kings,Kings County,New York
36047111600,36,047,35620.0,10199.623421321789,Kings,Kings County,New York
36047111800,36,047,35620.0,10716.731318551634,Kings,Kings County,New York
36047112000,36,047,35620.0,10638.516613010412,Kings,Kings County,New York
36047112200,36,047,35620.0,10524.629117256496,Kings,Kings County,New York
36047112400,36,047,35620.0,10797.724806124312,Kings,Kings County,New York
36047112600,36,047,35620.0,10616.263522901974,Kings,Kings County,New York
36047112800,36,047,35620.0,10320.692303965943,Kings,Kings County,New York
36047113000,36,047,35620.0,10233.530059295876,Kings,Kings County,New York
36047113200,36,047,35620.0,10072.822927047799,Kings,Kings County,New York
36047113400,36,047,35620.0,10738.375694356453,Kings,Kings County,New York
36047114201,36,047,35620.0,12146.353408708426,Kings,Kings County,New York
36047114202,36,047,35620.0,12509.815553319915,Kings,Kings County,New York
36047114400,36,047,35620.0,11298.302924504864,Kings,Kings County,New York
36047114600,36,047,35620.0,12134.979023491454,Kings,Kings County,New York
36047115000,36,047,35620.0,11583.126227360252,Kings,Kings County,New York
36047115200,36,047,35620.0,11551.758137819552,Kings,Kings County,New York
36047115600,36,047,35620.0,10894.244705151716,Kings,Kings County,New York
36047115800,36,047,35620.0,11058.452177039624,Kings,Kings County,New York
36047116000,36,047,35620.0,11191.116259479719,Kings,Kings County,New York
36047116200,36,047,35620.0,11125.858397462114,Kings,Kings County,New York
36047116400,36,047,35620.0,11057.907390288328,Kings,Kings County,New York
36047116600,36,047,35620.0,11507.371322937071,Kings,Kings County,New York
36047116800,36,047,35620.0,11974.409816684923,Kings,Kings County,New York
36047117000,36,047,35620.0,11947.211135190852,Kings,Kings County,New York
36047117201,36,047,35620.0,12319.7274191255,Kings,Kings County,New York
36047117202,36,047,35620.0,12400.534748987478,Kings,Kings County,New York
36047117400,36,047,35620.0,12302.834812874253,Kings,Kings County,New York
36047117601,36,047,35620.0,12405.4285214048,Kings,Kings County,New York
36047117602,36,047,35620.0,12481.219227118187,Kings,Kings County,New York
36047117800,36,047,35620.0,12001.6225295177,Kings,Kings County,New York
36047118000,36,047,35620.0,12917.800518800756,Kings,Kings County,New York
36047118201,36,047,35620.0,12581.509335315812,Kings,Kings County,New York
36047118202,36,047,35620.0,12588.75992064446,Kings,Kings County,New York
36047118400,36,047,35620.0,12134.148712681079,Kings,Kings County,New York
36047118600,36,047,35620.0,11791.24230441383,Kings,Kings County,New York
36047118800,36,047,35620.0,11485.31462828138,Kings,Kings County,New York
36047119000,36,047,35620.0,11651.889963706397,Kings,Kings County,New York
36047119200,36,047,35620.0,11649.714002182653,Kings,Kings County,New York
36047119400,36,047,35620.0,11142.497910134784,Kings,Kings County,New York
36047119600,36,047,35620.0,11373.147040047732,Kings,Kings County,New York
36047119800,36,047,35620.0,11775.8082709097,Kings,Kings County,New York
36047120000,36,047,35620.0,11087.557073224909,Kings,Kings County,New York
36047120200,36,047,35620.0,11159.323231315584,Kings,Kings County,New York
36047120801,36,047,,10717.57441316703,Kings,Kings County,New York
36047120802,36,047,,10666.15053960061,Kings,Kings County,New York
36047120803,36,047,,10583.685895992316,Kings,Kings County,New York
36047121000,36,047,35620.0,10748.482160251144,Kings,Kings County,New York
36047121400,36,047,35620.0,10257.484829452733,Kings,Kings County,New York
36047122000,36,047,35620.0,9800.883896146139,Kings,Kings County,New York
36047123700,36,047,35620.0,11590.139795988223,Kings,Kings County,New York
36047150200,36,047,35620.0,6475.648290211453,Kings,Kings County,New York
36047152200,36,047,35620.0,6058.17339027501,Kings,Kings County,New York
36061000202,36,061,35620.0,12469.050184673397,Kings,Kings County,New York
36061000500,36,061,,9191.012440079892,Kings,Kings County,New York
36061000700,36,061,35620.0,11120.263348144255,Kings,Kings County,New York
36061000900,36,061,35620.0,10753.13412088702,Kings,Kings County,New York
36061001502,36,061,35620.0,11353.592969338091,Kings,Kings County,New York
36061006200,36,061,35620.0,15470.136950176478,Kings,Kings County,New York
36081000101,36,081,,16160.552293324716,Kings,Kings County,New York
36081000104,36,081,,16518.181649176582,Kings,Kings County,New York
36081000200,36,081,35620.0,12982.482945442083,Kings,Kings County,New York
36081000400,36,081,35620.0,12565.856567894523,Kings,Kings County,New York
36081000600,36,081,35620.0,12142.129879828237,Kings,Kings County,New York
36081003400,36,081,35620.0,11866.672306575603,Kings,Kings County,New York
36081003600,36,081,35620.0,11724.575933276867,Kings,Kings County,New York
36081004200,36,081,35620.0,11549.572739544323,Kings,Kings County,New York
36081004401,36,081,35620.0,11105.059835843444,Kings,Kings County,New York
36081006202,36,081,35620.0,9766.991918511916,Kings,Kings County,New York
36081019902,36,081,,16178.66448701189,Kings,Kings County,New York
36081021900,36,081,35620.0,15721.055627057916,Kings,Kings County,New York
36081053502,36,081,,14967.170700282823,Kings,Kings County,New York
36081053901,36,081,,14485.887236219984,Kings,Kings County,New York
36081054500,36,081,35620.0,14301.739297681504,Kings,Kings County,New York
36081054700,36,081,35620.0,14273.615456693642,Kings,Kings County,New York
36081054900,36,081,35620.0,14242.75189732764,Kings,Kings County,New York
36081055300,36,081,35620.0,14021.989831559857,Kings,Kings County,New York
36081055500,36,081,35620.0,13823.427860458649,Kings,Kings County,New York
36081055900,36,081,35620.0,13546.168409816217,Kings,Kings County,New York
36081056100,36,081,35620.0,13540.00352840942,Kings,Kings County,New York
36081064102,36,081,35620.0,13596.980651524698,Kings,Kings County,New York
36081089202,36,081,,7949.938655092011,Kings,Kings County,New York
36081107202,36,081,35620.0,3735.7877899296623,Kings,Kings County,New York
36005026900,36,005,35620.0,10404.071519175492,New York,New York County,New York
36005028300,36,005,35620.0,9846.359241507222,New York,New York County,New York
36005028900,36,005,35620.0,10245.641454832736,New York,New York County,New York
36005029302,36,005,35620.0,10964.863913761195,New York,New York County,New York
36061014300,36,061,35620.0,18042.575606022743,New York,New York County,New York
36061017402,36,061,35620.0,16006.399136319988,New York,New York County,New York
36061017800,36,061,35620.0,15027.876361523484,New York,New York County,New York
36061018000,36,061,35620.0,15508.59610374862,New York,New York County,New York
36061018200,36,061,35620.0,15527.493832461763,New York,New York County,New York
36061018400,36,061,35620.0,15729.865065775475,New York,New York County,New York
36061018600,36,061,35620.0,16120.135638772896,New York,New York County,New York
36061018800,36,061,35620.0,15194.179439431195,New York,New York County,New York
36061019000,36,061,35620.0,15849.47532737168,New York,New York County,New York
36061019200,36,061,35620.0,14622.767466074396,New York,New York County,New York
36061019400,36,061,35620.0,14917.29774135418,New York,New York County,New York
36061019600,36,061,35620.0,15097.472669145733,New York,New York County,New York
36061019800,36,061,35620.0,15346.24743248322,New York,New York County,New York
36061020000,36,061,35620.0,15526.10629696324,New York,New York County,New York
36061020600,36,061,35620.0,14923.870532017416,New York,New York County,New York
36061020800,36,061,35620.0,15072.000208059768,New York,New York County,New York
36061021000,36,061,35620.0,14419.707266957232,New York,New York County,New York
36061021200,36,061,35620.0,14637.454865123167,New York,New York County,New York
36061021400,36,061,35620.0,14229.05389791803,New York,New York County,New York
36061021800,36,061,35620.0,16198.6459535348,New York,New York County,New York
36061022000,36,061,35620.0,15917.77851612542,New York,New York County,New York
36061022200,36,061,35620.0,15646.425481047352,New York,New York County,New York
36061022400,36,061,35620.0,15369.099751452532,New York,New York County,New York
36061022600,36,061,35620.0,15093.18947935658,New York,New York County,New York
36061022800,36,061,35620.0,14854.13808032218,New York,New York County,New York
36061023000,36,061,35620.0,14586.742841394627,New York,New York County,New York
36061023100,36,061,35620.0,14458.340022497536,New York,New York County,New York
36061023200,36,061,35620.0,14323.508107573416,New York,New York County,New York
36061023400,36,061,35620.0,14131.31543781642,New York,New York County,New York
36061023501,36,061,35620.0,14149.363691038752,New York,New York County,New York
36061023502,36,061,35620.0,13968.24638321214,New York,New York County,New York
36061023600,36,061,35620.0,13881.971255935125,New York,New York County,New York
36061023900,36,061,35620.0,13955.853921601692,New York,New York County,New York
36061024000,36,061,35620.0,14501.211338973413,New York,New York County,New York
36061024200,36,061,35620.0,14653.3163058189,New York,New York County,New York
36061024301,36,061,35620.0,13637.04583622882,New York,New York County,New York
36061024302,36,061,35620.0,13648.262103654391,New York,New York County,New York
36061024900,36,061,35620.0,13341.343896970551,New York,New York County,New York
36061025100,36,061,35620.0,13581.135861304108,New York,New York County,New York
36061025300,36,061,35620.0,13375.55485861808,New York,New York County,New York
36061025900,36,061,35620.0,14438.567130447613,New York,New York County,New York
36061026100,36,061,35620.0,12971.09915158096,New York,New York County,New York
36061026300,36,061,35620.0,13188.573148132264,New York,New York County,New York
36061026700,36,061,35620.0,12372.757785967415,New York,New York County,New York
36061026900,36,061,35620.0,12558.257768390751,New York,New York County,New York
36061027100,36,061,35620.0,12798.214599058663,New York,New York County,New York
36061027700,36,061,35620.0,12150.637787596068,New York,New York County,New York
36061027900,36,061,35620.0,12493.47053254074,New York,New York County,New York
36061028300,36,061,35620.0,12195.620896112525,New York,New York County,New York
36061028500,36,061,35620.0,12097.82775512935,New York,New York County,New York
36061028700,36,061,35620.0,12394.526565508264,New York,New York County,New York
36061029100,36,061,35620.0,11715.556483827291,New York,New York County,New York
36061029300,36,061,35620.0,11377.110767906335,New York,New York County,New York
36061029500,36,061,35620.0,11766.204106962816,New York,New York County,New York
36061029700,36,061,35620.0,11680.540922747792,New York,New York County,New York
36061029900,36,061,35620.0,11135.97399941344,New York,New York County,New York
36061030300,36,061,35620.0,11223.825374426917,New York,New York County,New York
36061030700,36,061,35620.0,11044.443417109876,New York,New York County,New York
36061030900,36,061,35620.0,10501.11903226806,New York,New York County,New York
36061031100,36,061,35620.0,12602.289631654552,New York,New York County,New York
36047000100,36,047,35620.0,10873.284946534975,New York,New York County,New York
36047000301,36,047,35620.0,10375.310329194088,New York,New York County,New York
36047000700,36,047,35620.0,9950.3699917662,New York,New York County,New York
36047002100,36,047,35620.0,11388.52582004382,New York,New York County,New York
36047004700,36,047,35620.0,9414.218711801981,New York,New York County,New York
36047005303,36,047,,8570.577612506231,New York,New York County,New York
36047056302,36,047,,15587.839651367804,New York,New York County,New York
36061000201,36,061,35620.0,12314.198320233303,New York,New York County,New York
36061000202,36,061,35620.0,12469.050184673397,New York,New York County,New York
36061000500,36,061,,9191.012440079892,New York,New York County,New York
36061000600,36,061,35620.0,12225.640122835712,New York,New York County,New York
36061000700,36,061,35620.0,11120.263348144255,New York,New York County,New York
36061000800,36,061,35620.0,12081.648094746439,New York,New York County,New York
36061000900,36,061,35620.0,10753.13412088702,New York,New York County,New York
36061001001,36,061,35620.0,12818.83449413351,New York,New York County,New York
36061001002,36,061,35620.0,13142.482075545957,New York,New York County,New York
36061001200,36,061,35620.0,12843.202709242396,New York,New York County,New York
36061001300,36,061,35620.0,11461.388626755232,New York,New York County,New York
36061001401,36,061,35620.0,12620.876203137268,New York,New York County,New York
36061001402,36,061,35620.0,12907.359679788104,New York,New York County,New York
36061001501,36,061,35620.0,11614.831322591435,New York,New York County,New York
36061001502,36,061,35620.0,11353.592969338091,New York,New York County,New York
36061001600,36,061,35620.0,12559.306782394204,New York,New York County,New York
36061001800,36,061,35620.0,12945.638183153838,New York,New York County,New York
36061002000,36,061,35620.0,13499.87286545401,New York,New York County,New York
36061002100,36,061,35620.0,12071.359499140892,New York,New York County,New York
36061002201,36,061,35620.0,13185.917366599508,New York,New York County,New York
36061002202,36,061,35620.0,13430.242079337399,New York,New York County,New York
36061002400,36,061,35620.0,13931.713052088602,New York,New York County,New York
36061002500,36,061,35620.0,11814.597049409467,New York,New York County,New York
36061002601,36,061,35620.0,13603.056314820007,New York,New York County,New York
36061002602,36,061,35620.0,13829.15015651255,New York,New York County,New York
36061002700,36,061,35620.0,12068.71264475314,New York,New York County,New York
36061002800,36,061,35620.0,14139.147377286588,New York,New York County,New York
36061002901,36,061,,12100.538866729785,New York,New York County,New York
36061002902,36,061,,12353.73864216539,New York,New York County,New York
36061003001,36,061,35620.0,13251.79132201271,New York,New York County,New York
36061003002,36,061,35620.0,13483.899495317208,New York,New York County,New York
36061003100,36,061,35620.0,12276.383604301907,New York,New York County,New York
36061003200,36,061,35620.0,13813.429522721555,New York,New York County,New York
36061003300,36,061,35620.0,12624.780687541397,New York,New York County,New York
36061003400,36,061,35620.0,14236.734006655175,New York,New York County,New York
36061003601,36,061,35620.0,13288.402130301,New York,New York County,New York
36061003602,36,061,35620.0,13549.311990671018,New York,New York County,New York
36061003700,36,061,35620.0,13415.460279077908,New York,New York County,New York
36061003800,36,061,35620.0,13889.01706895068,New York,New York County,New York
36061003900,36,061,35620.0,12771.102149527464,New York,New York County,New York
36061004001,36,061,,14283.594382664189,New York,New York County,New York
36061004002,36,061,,14332.096281868317,New York,New York County,New York
36061004100,36,061,35620.0,12828.6458116855,New York,New York County,New York
36061004200,36,061,35620.0,14342.773839050558,New York,New York County,New York
36061004300,36,061,35620.0,13301.97538182142,New York,New York County,New York
36061004400,36,061,35620.0,14574.275883655264,New York,New York County,New York
36061004500,36,061,35620.0,12927.153188212971,New York,New York County,New York
36061004700,36,061,35620.0,13065.654637778678,New York,New York County,New York
36061004800,36,061,35620.0,14693.114712604156,New York,New York County,New York
36061004900,36,061,35620.0,13393.992255125588,New York,New York County,New York
36061005000,36,061,35620.0,14852.588486288383,New York,New York County,New York
36061005200,36,061,35620.0,14924.998787539584,New York,New York County,New York
36061005400,36,061,35620.0,15009.453994183415,New York,New York County,New York
36061005501,36,061,35620.0,13739.601737836676,New York,New York County,New York
36061005502,36,061,35620.0,13647.108864662547,New York,New York County,New York
36061005600,36,061,35620.0,15460.038385081163,New York,New York County,New York
36061005700,36,061,35620.0,14021.629888038544,New York,New York County,New York
36061005800,36,061,35620.0,15539.770388071332,New York,New York County,New York
36061005900,36,061,35620.0,14179.313187273545,New York,New York County,New York
36061006000,36,061,35620.0,14964.771988631644,New York,New York County,New York
36061006100,36,061,35620.0,14485.026304077252,New York,New York County,New York
36061006200,36,061,35620.0,15470.136950176478,New York,New York County,New York
36061006300,36,061,35620.0,14474.727103328883,New York,New York County,New York
36061006400,36,061,35620.0,15077.503116988277,New York,New York County,New York
36061006500,36,061,35620.0,13942.933912601164,New York,New York County,New York
36061006600,36,061,35620.0,15464.222062372544,New York,New York County,New York
36061006700,36,061,35620.0,13921.371898861056,New York,New York County,New York
36061006800,36,061,35620.0,15386.340393033364,New York,New York County,New York
36061006900,36,061,35620.0,13831.863171081524,New York,New York County,New York
36061007001,36,061,,15830.528994110364,New York,New York County,New York
36061007002,36,061,,15874.143307439435,New York,New York County,New York
36061007100,36,061,35620.0,14533.156776155216,New York,New York County,New York
36061007200,36,061,35620.0,15934.256895242155,New York,New York County,New York
36061007300,36,061,35620.0,14321.96186009946,New York,New York County,New York
36061007400,36,061,35620.0,16004.45067763742,New York,New York County,New York
36061007500,36,061,35620.0,14288.284639217063,New York,New York County,New York
36061007600,36,061,35620.0,16081.161244518198,New York,New York County,New York
36061007700,36,061,35620.0,14768.035562304163,New York,New York County,New York
36061007900,36,061,35620.0,14807.1033285819,New York,New York County,New York
36061008100,36,061,35620.0,15026.587935936515,New York,New York County,New York
36061008300,36,061,35620.0,15201.872911827892,New York,New York County,New York
36061008700,36,061,35620.0,15321.872766630004,New York,New York County,New York
36061008900,36,061,35620.0,15493.914872000836,New York,New York County,New York
36061009100,36,061,35620.0,15621.977400259648,New York,New York County,New York
36061009300,36,061,35620.0,15790.784916328208,New York,New York County,New York
36061009500,36,061,35620.0,15928.129811255,New York,New York County,New York
36061009901,36,061,,15746.919578723167,New York,New York County,New York
36061031703,36,061,35620.0,12127.302011540663,New York,New York County,New York
36061031704,36,061,35620.0,11334.9154094103,New York,New York County,New York
36061031900,36,061,35620.0,10747.254456898845,New York,New York County,New York
36081000101,36,081,,16160.552293324716,New York,New York County,New York
34017980100,34,017,35620.0,10241.9377425444,New York,New York County,New York
36061000100,36,061,35620.0,9487.151874271418,New York,New York County,New York
36061007800,36,061,35620.0,16242.581563056572,New York,New York County,New York
36061008000,36,061,35620.0,16478.94556604321,New York,New York County,New York
36061008200,36,061,35620.0,16547.52133354748,New York,New York County,New York
36061008400,36,061,35620.0,16621.885930542692,New York,New York County,New York
36061008601,36,061,35620.0,16316.501699779832,New York,New York County,New York
36061008602,36,061,35620.0,16861.33724519604,New York,New York County,New York
36061008603,36,061,35620.0,17333.209095122074,New York,New York County,New York
36061008800,36,061,35620.0,16637.785743091306,New York,New York County,New York
36061009000,36,061,35620.0,17031.568561312695,New York,New York County,New York
36061009200,36,061,35620.0,17016.667187146548,New York,New York County,New York
36061009400,36,061,35620.0,17112.659196194494,New York,New York County,New York
36061009600,36,061,35620.0,17164.191012064886,New York,New York County,New York
36061009700,36,061,35620.0,16094.779643955251,New York,New York County,New York
36061009800,36,061,35620.0,17423.328426858647,New York,New York County,New York
36061009902,36,061,,16284.885978242708,New York,New York County,New York
36061009903,36,061,,16759.33419819431,New York,New York County,New York
36061010000,36,061,35620.0,17573.13377669197,New York,New York County,New York
36061010100,36,061,35620.0,16231.89103262235,New York,New York County,New York
36061010200,36,061,35620.0,17637.971370507355,New York,New York County,New York
36061010300,36,061,35620.0,16395.50491545552,New York,New York County,New York
36061010400,36,061,35620.0,17707.552812943264,New York,New York County,New York
36061010601,36,061,35620.0,17764.354456599067,New York,New York County,New York
36061010602,36,061,35620.0,18149.825663414034,New York,New York County,New York
36061010801,36,061,,17697.16935806019,New York,New York County,New York
36061010802,36,061,,17880.541919253268,New York,New York County,New York
36061010803,36,061,,17919.441891747956,New York,New York County,New York
36061010900,36,061,35620.0,16539.14461990262,New York,New York County,New York
36061011000,36,061,35620.0,18218.24541510212,New York,New York County,New York
36061011100,36,061,35620.0,16698.885497535906,New York,New York County,New York
36061011201,36,061,35620.0,18102.67449850555,New York,New York County,New York
36061011202,36,061,35620.0,18032.396362279735,New York,New York County,New York
36061011203,36,061,35620.0,17968.856529405766,New York,New York County,New York
36061011300,36,061,35620.0,16847.36691956001,New York,New York County,New York
36061011401,36,061,35620.0,18310.172727708963,New York,New York County,New York
36061011402,36,061,35620.0,18247.810292135175,New York,New York County,New York
36061011500,36,061,35620.0,17003.870776488933,New York,New York County,New York
36061011600,36,061,35620.0,18301.47452128167,New York,New York County,New York
36061011700,36,061,35620.0,17195.667854686148,New York,New York County,New York
36061011800,36,061,35620.0,18538.736983442624,New York,New York County,New York
36061011900,36,061,35620.0,17157.924893426927,New York,New York County,New York
36061012000,36,061,35620.0,18739.150141782167,New York,New York County,New York
36061012101,36,061,,17271.86129809347,New York,New York County,New York
36061012102,36,061,,17352.737897912397,New York,New York County,New York
36061012200,36,061,35620.0,18908.2370838246,New York,New York County,New York
36061012400,36,061,35620.0,17945.650733143768,New York,New York County,New York
36061012500,36,061,35620.0,17467.443354822077,New York,New York County,New York
36061012601,36,061,,18137.243741953767,New York,New York County,New York
36061012602,36,061,,18255.713346269225,New York,New York County,New York
36061012700,36,061,35620.0,17618.765607472764,New York,New York County,New York
36061012800,36,061,35620.0,18264.883393385782,New York,New York County,New York
36061012901,36,061,,17508.212191077455,New York,New York County,New York
36061012902,36,061,,17820.321805025615,New York,New York County,New York
